Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,adn_test,aff_sub,aff_sub2,aff_sub3,aff_sub4,aff_sub5
Face-MG,966,Shopee ID NON KOL,209526796290600,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:53:00,--,Perlengkapan Rumah,250822FAKR312S_p-i.288926627.6349193902_50782158205_,111412.0,1,111412.0,1560.00,195286453,108007,--,NOT_NEEDED,0,2025-08-23 22:03:53,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=111412&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1560&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A53,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526784229665,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:53:00,--,Komputer & Aksesoris,250822FAKCJUA3_p-i.1610147713.41363949296_224429890655_Modem+%26+Router+Wireless,374400.0,1,374400.0,5242.00,195286464,108007,--,NOT_NEEDED,0,2025-08-23 21:36:00,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=374400&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=5242&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A53,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526761260260,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Olahraga & Outdoor,250822FAJPP4E1_p-i.221160794.44251754222_275144233877_Payung,21300.0,1,21300.0,298.00,195286478,108007,--,NOT_NEEDED,0,2025-08-23 21:23:49,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=21300&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=298&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526766224377,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Handphone & Aksesoris,250822FAJUDFND_p-i.784753609.18569771945_127300067795_Pelindung+Layar+Handphone,15000.0,1,15000.0,210.00,195286480,108007,--,NOT_NEEDED,0,2025-08-23 21:24:02,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=15000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=210&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526766224377,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Handphone & Aksesoris,250822FAJUDFND_p-i.784753609.27664620660_99023268418_Casing+%26+Skin,23000.0,1,23000.0,322.00,195286481,108007,--,NOT_NEEDED,0,2025-08-23 21:24:02,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=23000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=322&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526758204617,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Buku & Alat Tulis,250822FAJKRQ2U_p-i.11252525.5084181970_34559202191_Gunting,12200.0,1,12200.0,171.00,195286484,108007,--,NOT_NEEDED,0,2025-08-23 22:06:03,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=12200&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=171&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526754243507,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Tas Wanita,250822FAJFYPAV_p-i.448511704.23609893069_98523307804_Dompet+Lipat,10000.0,1,10000.0,140.00,195286488,108007,--,NOT_NEEDED,0,2025-08-23 21:32:58,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=140&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526744259810,new-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Fashion Bayi & Anak,250822FAJ6EXMH_p-i.182341946.4546633462_132990051988_Sepatu+Sneaker,66900.0,1,66900.0,937.00,195286493,108007,--,NOT_NEEDED,0,2025-08-23 21:29:09,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=66900&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=937&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526730201237,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Perlengkapan Rumah,250822FAHS26ST_p-i.11830204.11782038128_220819319083_Backdrop+%26+Spanduk,78000.0,1,78000.0,1092.00,195286506,108007,--,NOT_NEEDED,0,2025-08-23 22:01:46,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=78000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1092&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526729292301,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Makanan & Minuman,250822FAHR6GRN_p-i.227747886.15998440839_167958970679_Gula,9632.0,1,9632.0,135.00,195286510,108007,--,NOT_NEEDED,0,2025-08-23 21:21:13,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=9632&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=135&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526729292301,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Perlengkapan Rumah,250822FAHR6GRP_p-i.1013315.24206111368_207248768366_Tisu+%26+Tisu+Kertas,8029.0,1,8029.0,112.00,195286509,108007,--,NOT_NEEDED,0,2025-08-23 22:01:31,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=8029&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=112&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526723284185,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Elektronik,250822FAHJF21G_p-i.303199672.13842007885_85655767099_Kelistrikan+Lainnya,80999.0,1,80999.0,1134.00,195286523,108007,--,NOT_NEEDED,0,2025-08-23 21:36:19,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=80999&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1134&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526723284185,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Perlengkapan Rumah,250822FAHJF21H_p-i.1937297.22930020149_213997566912_Perekat+%26+Tape,25111.0,1,25111.0,352.00,195286522,108007,--,NOT_NEEDED,0,2025-08-23 22:01:23,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=25111&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=352&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526723284185,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:52:00,--,Elektronik,250822FAHJF21J_p-i.1186220874.27461475859_224099502621_Oven,104677.0,1,104677.0,1465.00,195286521,108007,--,NOT_NEEDED,0,2025-08-23 21:36:35,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=104677&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1465&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A52,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,2755827516305716071,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Digital Nol,2755827516305716071_p-i.172223406.100207_0_Listrik+PLN,204000.0,1,204000.0,0.00,195286530,108007,--,NOT_NEEDED,0,2025-08-23 21:50:24,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=204000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=0&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526706204818,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Perawatan & Kecantikan,250822FAH25R0Y_p-i.45687268.1869333532_120515744196_Kosmetik+Bibir,71986.0,1,71986.0,1008.00,195286541,108007,--,NOT_NEEDED,0,2025-08-23 21:29:57,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=71986&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1008&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526706204818,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Perawatan & Kecantikan,250822FAH25R0Y_p-i.45687268.5979184418_270645373666_Kosmetik+Bibir,0.0,1,0.0,0.00,195286542,108007,--,NOT_NEEDED,0,2025-08-23 21:30:45,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=0&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=0&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526693207913,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Sepatu Wanita,250822FAGNS1CH_p-i.72188046.29571167546_185655520491_,97785.0,1,97785.0,1369.00,195286552,108007,--,NOT_NEEDED,0,2025-08-23 21:29:11,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=97785&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1369&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526691213754,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Elektronik,250822FAGKVBKW_p-i.263338737.16174020242_180586629677_Pemanas+Air,54824.0,1,54824.0,768.00,195286556,108007,--,NOT_NEEDED,0,2025-08-23 21:36:43,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=54824&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=768&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526691213754,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Buku & Alat Tulis,250822FAGKVBKW_p-i.263338737.17902491390_134201207113_Bubble+Wrap,3663.0,1,3663.0,51.00,195286557,108007,--,NOT_NEEDED,0,2025-08-23 22:05:43,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=3663&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=51&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209526678251440,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Makanan & Minuman,250822FAG7GWK3_p-i.342591715.43210508593_290883945783_Kopi,35832.0,1,35832.0,502.00,195286560,108007,--,NOT_NEEDED,0,2025-08-23 21:20:02,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=35832&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=502&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,2755827473178537636,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 08:51:00,--,Digital Nol,2755827473178537636_p-i.172223406.158299_0_Paket+Data,31000.0,1,31000.0,0.00,195286563,108007,--,NOT_NEEDED,0,2025-08-23 21:50:17,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=31000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=0&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,973,Shopee ID KOL Tier 2,209526627212684,existing-indirect,PENDING,2025-08-20 16:54:56,2025-08-22 08:50:00,--,Perlengkapan Rumah,250822FAEPUACT_p-i.144691177.23627990125_221090286845_Bibit+%26+Umbi,21980.0,1,21980.0,400.00,195319337,110212,--,NOT_NEEDED,0,2025-08-23 22:12:31,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&usd_sale_amount=21980&conversion_id=30&aff_sub=DL_71&aff_sub2=Shopee_KOL&aff_sub3=ID&usd_payout=400&aff_sub4=XIAOMI&offer_name=Shopee+ID+KOL+Tier+2&aff_sub5=PUSH&datetime_conversion=2025-08-22T08%3A50,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee_KOL,ID,XIAOMI,PUSH
